Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
SC0,2011-02-02,Hibernian,St Mirren,2,0,H,0,0,D,M Tumilty,15,5,6,4,15,11,4,2,4,2,0,0,2.05,3.5,3.4,1.9,3.25,3.6,1.95,3.3,3.5,2.0,3.2,3.3,2.0,3.4,3.75,2.0,3.25,3.4,2.0,3.4,3.75,2.0,3.4,3.4,2.0,3.75,3.6,2.0,3.4,3.6,34,2.13,2.01,3.6,3.32,3.8,3.53,32,2.14,2.03,1.8,1.74,16,-0.5,2.13,2.08,1.85,1.78
SC0,2011-02-02,Motherwell,Kilmarnock,0,1,A,0,0,D,S O'Reilly,16,8,9,3,8,14,6,2,1,3,0,1,2.3,3.3,3.1,2.25,3.2,2.85,2.25,3.25,2.9,2.2,3.1,3.0,2.25,3.4,3.1,2.2,3.25,2.95,2.3,3.3,3.1,2.25,3.4,2.88,2.38,3.5,3.0,2.25,3.3,3.1,34,2.38,2.28,3.53,3.27,3.1,2.98,31,2.12,2.02,1.83,1.74,15,-0.25,2.05,2.0,1.91,1.87
SC0,2011-02-02,Rangers,Hearts,1,0,H,1,0,H,B Winter,6,4,4,3,8,19,3,1,0,6,0,0,1.5,4.0,7.0,1.45,4.0,5.9,1.45,4.0,6.25,1.5,3.8,5.5,1.53,4.0,6.0,1.45,3.75,7.0,1.53,4.0,6.0,1.5,4.0,6.0,1.5,4.5,7.0,1.53,3.75,6.5,34,1.53,1.48,4.5,3.95,7.5,6.6,29,1.82,1.72,2.12,2.03,17,-1.0,1.88,1.83,2.07,2.02
SC0,2011-02-12,Hamilton,Hearts,0,2,A,0,1,A,S O'Reilly,3,10,2,6,12,13,3,7,2,1,0,0,4.0,3.4,1.91,3.9,3.35,1.8,4.0,3.4,1.8,4.0,3.2,1.8,4.33,3.5,1.8,4.0,3.4,1.8,4.0,3.4,1.73,4.0,3.5,1.83,4.0,3.5,1.95,4.2,3.5,1.83,37,4.37,4.06,3.62,3.43,1.92,1.85,29,2.3,2.15,1.7,1.63,19,0.5,2.07,1.99,1.89,1.81
SC0,2011-02-12,Hibernian,Kilmarnock,2,1,H,0,0,D,S Conroy,6,11,2,4,17,8,2,6,4,2,1,0,2.5,3.3,2.75,2.35,3.2,2.7,2.45,3.25,2.7,2.4,3.1,2.7,2.5,3.4,2.7,2.4,3.2,2.7,2.5,3.1,2.5,2.5,3.25,2.63,2.5,3.4,2.88,2.5,3.3,2.75,36,2.62,2.48,3.39,3.19,2.92,2.77,34,2.25,2.12,1.72,1.66,27,0.0,1.85,1.78,2.13,2.03
SC0,2011-02-12,Rangers,Motherwell,6,0,H,3,0,H,A Muir,19,6,12,4,12,13,5,5,1,3,0,0,1.25,5.5,12.0,1.22,5.25,10.0,1.25,5.0,10.0,1.25,4.8,9.5,1.22,6.0,12.0,1.22,5.25,11.0,1.2,5.0,11.0,1.25,5.5,10.0,1.29,5.5,12.0,1.25,5.5,11.0,37,1.29,1.24,6.0,5.43,13.0,10.9,34,1.8,1.68,2.16,2.09,19,-1.5,1.94,1.88,2.03,1.96
SC0,2011-02-12,St Mirren,Inverness C,3,3,D,2,2,D,B Madden,15,7,8,5,13,11,7,1,2,1,0,0,2.7,3.25,2.6,2.45,3.2,2.6,2.6,3.1,2.6,2.6,3.1,2.5,2.5,3.3,2.75,2.5,3.25,2.55,2.5,3.1,2.5,2.63,3.25,2.5,2.75,3.4,2.62,2.62,3.2,2.62,36,2.74,2.62,3.4,3.21,2.74,2.6,29,2.25,2.19,1.67,1.61,27,0.0,1.96,1.9,1.99,1.9
SC0,2011-02-13,Dundee United,Celtic,1,3,A,0,2,A,M Tumilty,7,12,3,5,11,5,4,5,1,3,0,0,5.5,3.75,1.62,5.4,3.6,1.55,5.0,3.6,1.6,4.8,3.6,1.6,5.0,4.0,1.62,5.5,3.5,1.57,5.0,3.5,1.57,5.0,3.75,1.62,5.5,4.0,1.62,5.5,3.75,1.62,36,5.79,5.41,4.15,3.75,1.63,1.6,33,1.82,1.74,2.13,2.02,15,1.0,1.84,1.79,2.13,2.07
SC0,2011-02-15,Aberdeen,Motherwell,1,2,A,1,1,D,S McLean,9,15,3,7,9,12,6,5,2,4,1,0,2.2,3.3,3.25,2.2,3.1,3.0,2.2,3.25,3.0,2.3,3.1,2.8,2.3,3.2,3.2,2.2,3.25,2.95,2.15,3.25,3.5,2.25,3.25,3.0,2.15,3.4,3.5,2.25,3.3,3.0,34,2.25,2.19,3.42,3.3,3.56,3.2,29,2.28,2.14,1.73,1.66,20,0.0,1.62,1.56,2.56,2.39
SC0,2011-02-19,Aberdeen,Kilmarnock,5,0,H,2,0,H,G Salmond,7,6,5,3,19,9,5,5,2,3,0,0,2.6,3.2,2.7,2.3,3.2,2.75,2.3,3.3,2.75,2.3,3.1,2.8,2.4,3.3,2.88,2.35,3.25,2.7,2.7,3.1,2.7,2.38,3.25,2.75,2.6,3.3,2.88,2.6,3.25,2.62,32,2.68,2.51,3.4,3.21,2.88,2.74,29,2.17,2.06,1.8,1.72,25,0.0,1.94,1.84,2.15,1.96
SC0,2011-02-19,Hearts,Dundee United,2,1,H,1,1,D,C Murray,8,6,4,2,16,9,4,3,2,3,1,0,1.8,3.6,4.33,1.7,3.45,4.25,1.75,3.4,4.25,1.75,3.3,4.2,1.8,3.5,4.5,1.73,3.4,4.33,1.83,3.25,4.8,1.73,3.5,4.5,1.8,3.75,4.75,1.73,3.6,4.75,31,1.88,1.8,3.75,3.48,4.75,4.37,21,2.15,2.1,1.7,1.66,17,-0.5,1.88,1.82,2.13,2.04
SC0,2011-02-19,Inverness C,St Johnstone,2,0,H,1,0,H,W Collum,9,6,4,3,11,10,3,5,0,0,0,0,2.5,3.3,2.8,2.35,3.0,2.85,2.25,3.2,2.9,2.2,3.1,3.0,2.3,3.3,3.1,2.3,3.25,2.8,2.5,3.2,2.8,2.38,3.2,2.88,2.6,3.4,2.75,2.5,3.25,2.75,32,2.63,2.47,3.37,3.2,3.0,2.81,23,2.25,2.19,1.67,1.62,25,0.0,1.89,1.79,2.15,2.01
SC0,2011-02-19,Motherwell,Hamilton,1,0,H,1,0,H,C Allan,12,5,6,1,13,17,3,1,1,3,0,0,1.67,3.75,5.0,1.65,3.5,4.6,1.67,3.5,4.75,1.65,3.5,4.5,1.73,3.5,5.0,1.7,3.4,4.5,1.83,3.25,4.8,1.62,3.75,5.0,1.8,3.6,5.0,1.73,3.6,4.75,32,1.89,1.75,3.75,3.49,5.0,4.68,29,2.21,2.09,1.77,1.7,16,-0.75,2.17,2.11,1.86,1.78
SC0,2011-02-20,Celtic,Rangers,3,0,H,2,0,H,I Brines,8,9,6,2,7,18,6,7,1,5,0,0,2.1,3.4,3.4,2.05,3.25,3.2,2.1,3.25,3.2,2.2,3.1,3.0,2.1,3.4,3.4,2.05,3.25,3.25,2.15,3.1,3.6,2.1,3.4,3.2,2.05,3.5,3.75,2.05,3.3,3.6,30,2.15,2.08,3.45,3.31,3.65,3.45,28,2.11,2.03,1.83,1.75,14,-0.5,2.14,2.09,1.81,1.78
SC0,2011-02-20,St Mirren,Hibernian,0,1,A,0,0,D,E Norris,6,12,2,5,14,14,2,7,0,2,0,0,2.5,3.3,2.75,2.45,3.2,2.6,2.45,3.2,2.65,2.4,3.1,2.7,2.62,3.3,2.62,2.4,3.2,2.7,2.7,3.1,2.7,2.5,3.25,2.63,2.75,3.3,2.62,2.5,3.25,2.75,32,2.77,2.6,3.37,3.2,2.75,2.65,29,2.2,2.09,1.77,1.7,25,0.0,1.98,1.89,1.97,1.91
SC0,2011-02-22,Aberdeen,Hamilton,1,0,H,1,0,H,S Finnie,11,10,2,3,15,15,4,2,2,2,0,0,1.67,3.75,5.0,1.62,3.5,4.75,1.7,3.5,4.5,1.6,3.6,4.8,1.73,3.5,5.0,1.65,3.5,4.75,1.73,3.5,5.0,1.67,3.5,5.0,1.67,4.0,5.25,1.67,3.6,5.25,36,1.75,1.68,4.11,3.66,5.57,5.0,27,2.25,2.12,1.73,1.67,17,-0.75,1.93,1.87,2.05,1.99
SC0,2011-02-22,St Johnstone,Dundee United,0,0,D,0,0,D,J McKendrick,7,7,0,0,11,9,4,10,2,2,0,0,2.63,3.3,2.63,2.5,3.15,2.55,2.5,3.2,2.6,2.4,3.2,2.6,2.5,3.4,2.7,2.5,3.25,2.55,2.5,3.1,2.9,2.5,3.25,2.63,2.75,3.25,2.75,2.5,3.25,2.75,36,2.8,2.58,3.4,3.21,2.78,2.67,25,2.42,2.3,1.67,1.56,27,0.0,1.99,1.88,2.0,1.92
SC0,2011-02-23,Motherwell,St Mirren,0,1,A,0,0,D,S Conroy,9,9,2,6,11,14,3,1,2,2,0,0,1.73,3.5,5.0,1.65,3.5,4.6,1.7,3.5,4.5,1.65,3.5,4.5,1.67,3.75,5.0,1.65,3.4,5.0,1.73,3.5,5.0,1.73,3.5,4.5,1.7,3.8,5.25,1.7,3.5,5.0,33,1.73,1.68,3.99,3.58,5.44,4.97,26,2.25,2.1,1.76,1.68,16,-0.75,1.95,1.91,1.99,1.96
SC0,2011-02-26,Aberdeen,Hearts,0,0,D,0,0,D,M Tumilty,10,8,6,4,8,13,8,4,0,2,0,0,3.2,3.25,2.25,2.95,3.1,2.25,2.9,3.25,2.25,2.6,3.2,2.4,2.9,3.3,2.38,2.85,3.25,2.25,3.2,3.2,2.25,3.0,3.25,2.25,3.4,3.4,2.25,3.1,3.3,2.25,37,3.46,3.13,3.38,3.23,2.38,2.23,25,2.2,2.11,1.7,1.65,19,0.0,2.42,2.28,1.68,1.58
SC0,2011-02-26,Hamilton,Dundee United,1,1,D,1,0,H,A Muir,1,5,0,2,17,9,2,5,2,1,0,0,3.75,3.4,2.0,3.3,3.1,2.05,3.4,3.25,2.0,3.0,3.1,2.2,3.4,3.4,2.1,3.25,3.25,2.05,3.6,3.2,2.1,3.5,3.4,2.0,4.0,3.4,2.0,3.4,3.3,2.1,37,4.0,3.58,3.52,3.32,2.1,2.02,26,2.3,2.17,1.67,1.62,17,0.5,1.89,1.82,2.07,1.98
SC0,2011-02-26,Hibernian,Inverness C,2,0,H,0,0,D,C Thomson,17,5,9,4,11,9,4,5,0,0,0,0,2.25,3.3,3.2,2.25,3.1,2.95,2.25,3.25,2.9,2.3,3.1,2.8,2.2,3.3,3.3,2.3,3.2,2.8,2.25,3.2,3.2,2.2,3.25,3.0,2.25,3.5,3.3,2.3,3.3,3.0,37,2.3,2.23,3.44,3.24,3.37,3.13,25,2.15,2.09,1.7,1.67,16,-0.25,1.98,1.92,2.0,1.95
SC0,2011-02-26,Kilmarnock,St Mirren,2,0,H,2,0,H,C Murray,9,11,6,5,15,14,4,6,2,2,0,0,1.7,3.6,5.0,1.65,3.4,4.75,1.7,3.4,4.5,1.75,3.3,4.2,1.67,3.4,4.33,1.7,3.4,4.5,1.75,3.4,5.0,1.67,3.5,5.0,1.73,3.6,5.5,1.7,3.75,4.75,38,1.75,1.7,3.75,3.54,5.3,4.87,33,2.14,2.03,1.81,1.74,15,-0.75,2.02,1.98,1.94,1.9
SC0,2011-02-27,Motherwell,Celtic,2,0,H,1,0,H,E Norris,9,13,6,7,22,21,4,5,4,2,0,0,7.0,4.33,1.44,6.0,4.2,1.42,6.0,4.2,1.45,6.0,3.9,1.45,7.0,4.33,1.44,8.0,3.8,1.4,7.5,3.8,1.5,8.0,4.0,1.4,8.5,4.6,1.4,8.0,4.33,1.4,35,8.58,7.52,4.69,4.24,1.45,1.42,30,1.9,1.77,2.1,2.0,16,1.0,2.29,2.19,1.78,1.71
SC0,2011-02-27,Rangers,St Johnstone,4,0,H,2,0,H,S McLean,17,6,9,3,11,9,2,2,0,1,0,0,1.22,6.0,12.0,1.18,5.75,11.0,1.25,5.0,10.0,1.2,5.2,11.0,1.22,6.0,12.0,1.2,5.75,11.0,1.25,5.0,15.0,1.25,5.0,12.0,1.25,6.0,15.0,1.25,5.5,12.0,35,1.26,1.23,6.5,5.74,15.0,12.05,24,1.7,1.65,2.27,2.14,17,-1.5,1.87,1.82,2.12,2.04
SC0,2011-03-01,Hamilton,Hibernian,1,2,A,0,1,A,G Salmond,4,4,3,3,14,12,8,7,1,0,0,0,3.1,3.2,2.3,2.95,3.0,2.3,2.8,3.25,2.3,2.7,3.2,2.3,3.2,3.3,2.25,2.8,3.2,2.3,3.0,3.25,2.38,2.88,3.25,2.25,3.4,3.25,2.3,3.0,3.25,2.3,37,3.44,3.11,3.4,3.24,2.4,2.27,23,2.38,2.26,1.62,1.57,23,0.0,2.42,2.26,1.7,1.62
SC0,2011-03-01,Inverness C,Dundee United,0,2,A,0,0,D,S McLean,9,13,2,4,18,11,3,5,2,0,0,0,2.8,3.25,2.5,2.65,3.0,2.5,2.6,3.2,2.5,2.5,3.2,2.5,2.88,3.3,2.4,2.65,3.25,2.4,2.8,3.2,2.5,2.88,3.2,2.38,2.88,3.2,2.6,2.8,3.2,2.5,39,3.05,2.82,3.3,3.16,2.63,2.48,25,2.42,2.23,1.66,1.6,28,0.0,2.13,2.06,1.83,1.76
SC0,2011-03-02,St Johnstone,Aberdeen,0,0,D,0,0,D,C Thomson,15,7,7,5,14,14,9,4,2,1,0,0,2.5,3.25,2.8,2.3,3.1,2.8,2.4,3.2,2.7,2.4,3.2,2.6,2.5,3.2,2.88,2.4,3.2,2.7,2.5,3.1,2.9,2.38,3.25,2.75,2.62,3.2,2.88,2.5,3.2,2.8,37,2.69,2.49,3.3,3.15,2.92,2.81,24,2.5,2.3,1.63,1.56,26,0.0,1.89,1.8,2.06,2.01
SC0,2011-03-05,Celtic,Hamilton,2,0,H,1,0,H,S O'Reilly,11,4,7,1,15,7,7,2,2,3,0,0,1.14,7.5,17.0,1.14,6.75,12.0,1.15,6.5,13.0,1.12,6.5,14.0,1.17,7.0,15.0,1.15,6.5,13.0,1.14,7.5,17.0,1.14,7.0,15.0,1.14,8.0,23.0,1.14,7.0,19.0,37,1.17,1.14,8.6,7.01,25.0,18.42,24,1.5,1.45,2.77,2.6,16,-2.0,1.75,1.71,2.25,2.19
SC0,2011-03-05,Hearts,Kilmarnock,0,2,A,0,0,D,S McLean,13,11,6,5,14,9,8,3,3,2,0,1,1.8,3.5,4.5,1.65,3.4,4.75,1.65,3.5,4.75,1.65,3.5,4.5,1.73,3.5,5.0,1.7,3.4,4.5,1.8,3.4,4.75,1.67,3.5,4.5,1.83,3.6,4.6,1.7,3.6,5.0,39,1.86,1.76,3.6,3.45,5.0,4.55,27,2.2,2.12,1.7,1.65,16,-0.5,1.86,1.8,2.11,2.05
SC0,2011-03-05,Inverness C,Motherwell,3,0,H,1,0,H,I Brines,7,2,6,1,13,8,1,3,0,0,0,0,2.5,3.25,2.8,2.45,3.0,2.7,2.45,3.25,2.6,2.4,3.1,2.7,2.5,3.3,2.75,2.45,3.25,2.6,2.62,3.1,2.75,2.5,3.25,2.5,2.75,3.25,2.75,2.6,3.25,2.62,39,2.77,2.58,3.35,3.17,2.8,2.67,26,2.3,2.2,1.65,1.61,25,0.0,1.95,1.88,2.0,1.92
SC0,2011-03-05,St Johnstone,Hibernian,1,1,D,0,0,D,C Allan,10,7,2,5,9,9,7,3,3,2,0,0,2.38,3.2,3.0,2.25,3.0,3.0,2.4,3.1,2.75,2.2,3.2,2.9,2.3,3.4,3.0,2.4,3.1,2.75,2.5,3.1,2.9,2.25,3.25,2.88,2.6,3.25,2.88,2.5,3.2,2.8,39,2.61,2.44,3.4,3.17,3.0,2.83,26,2.4,2.25,1.65,1.58,25,0.0,1.88,1.77,2.1,2.03
SC0,2011-03-06,St Mirren,Rangers,0,1,A,0,1,A,W Collum,8,8,2,3,14,13,6,5,1,0,0,0,9.0,5.0,1.33,6.75,4.5,1.35,8.0,4.5,1.33,8.0,4.2,1.33,9.0,5.0,1.33,7.0,4.5,1.36,8.0,4.5,1.4,7.0,5.0,1.36,9.0,5.0,1.36,7.5,4.5,1.4,36,9.25,8.19,5.0,4.63,1.4,1.36,31,1.76,1.69,2.25,2.1,16,1.25,2.01,1.97,1.94,1.9
SC0,2011-03-07,Dundee United,Aberdeen,3,1,H,2,0,H,B Winter,10,5,4,5,6,9,6,9,0,2,0,0,2.0,3.3,3.8,1.95,3.1,3.7,1.95,3.3,3.5,2.0,3.2,3.3,2.0,3.4,3.75,1.95,3.25,3.6,2.1,3.2,3.75,2.0,3.4,3.25,2.1,3.3,3.75,2.0,3.4,3.6,37,2.15,2.03,3.5,3.29,3.85,3.59,25,2.25,2.19,1.67,1.61,18,-0.5,2.17,2.09,1.84,1.77
SC0,2011-03-10,Dundee United,Hamilton,2,1,H,1,1,D,W Collum,8,11,5,3,12,6,8,7,0,1,0,0,1.5,4.0,7.0,1.53,3.5,5.75,1.5,3.75,6.0,1.5,3.8,5.5,1.57,3.75,6.0,1.53,3.6,6.0,1.5,4.0,6.5,1.53,3.75,6.0,1.5,4.0,7.0,1.5,3.75,7.0,31,1.55,1.5,4.05,3.83,7.67,6.53,16,2.25,2.17,1.67,1.61,18,-1.0,1.96,1.91,1.99,1.95
SC0,2011-03-13,Rangers,Kilmarnock,2,1,H,1,0,H,A Muir,19,5,7,0,12,5,13,11,3,2,0,0,1.29,5.5,9.5,1.25,5.25,8.25,1.28,5.0,9.0,1.25,4.8,9.5,1.29,5.5,9.5,1.29,4.6,9.5,1.33,4.5,11.0,1.3,5.0,9.0,1.33,5.5,10.0,1.29,5.25,10.0,36,1.33,1.29,5.63,5.13,11.5,9.71,23,1.67,1.6,2.3,2.22,21,-1.5,2.03,1.95,1.92,1.88
SC0,2011-03-16,Dundee United,Hearts,2,0,H,0,0,D,I Brines,5,5,3,1,7,12,8,2,3,2,0,0,2.63,3.25,2.63,2.45,3.1,2.65,2.4,3.2,2.7,2.4,3.2,2.6,2.5,3.4,2.7,2.5,3.2,2.6,2.62,3.1,2.8,2.5,3.25,2.63,2.62,3.25,2.75,2.5,3.2,2.75,36,2.7,2.56,3.4,3.19,2.8,2.68,26,2.25,2.15,1.68,1.63,26,0.0,1.93,1.86,2.01,1.95
SC0,2011-03-19,Dundee United,Inverness C,1,0,H,1,0,H,G Salmond,5,4,2,2,8,14,6,6,0,2,0,0,1.73,3.6,4.75,1.7,3.4,4.4,1.72,3.5,4.25,1.8,3.2,4.0,1.73,3.25,4.2,1.8,3.4,4.0,1.8,3.4,4.75,1.83,3.5,4.0,1.75,3.5,4.75,1.8,3.4,4.2,38,1.83,1.77,3.65,3.45,4.91,4.42,26,2.2,2.08,1.73,1.67,17,-0.5,1.83,1.78,2.16,2.08
SC0,2011-03-19,Hamilton,St Johnstone,0,0,D,0,0,D,B Madden,9,7,3,1,11,13,5,3,2,1,1,0,2.75,3.3,2.5,2.75,2.95,2.45,2.6,3.2,2.5,2.5,3.2,2.5,2.8,3.3,2.5,2.6,3.2,2.5,2.75,3.0,2.75,2.75,3.25,2.4,2.88,3.2,2.5,2.6,3.25,2.5,37,2.85,2.71,3.3,3.16,2.72,2.54,26,2.4,2.26,1.67,1.58,27,0.0,2.03,1.94,1.92,1.85
SC0,2011-03-19,Hearts,St Mirren,3,2,H,0,1,A,S Finnie,16,11,7,6,13,13,4,3,0,3,0,0,1.53,3.8,6.5,1.5,3.7,5.75,1.5,3.75,6.0,1.45,3.9,6.0,1.44,3.75,6.0,1.5,3.75,6.0,1.55,3.8,6.5,1.53,3.75,6.0,1.5,4.0,7.0,1.53,3.75,6.0,37,1.57,1.52,4.09,3.8,7.14,6.31,36,2.21,2.07,1.8,1.72,19,-1.0,2.01,1.96,1.96,1.89
SC0,2011-03-19,Kilmarnock,Motherwell,3,1,H,2,1,H,M Tumilty,18,11,12,5,6,13,8,5,1,4,0,0,2.25,3.25,3.2,2.1,3.1,3.2,2.2,3.25,3.0,2.1,3.1,3.2,2.25,3.25,3.2,2.2,3.2,3.0,2.25,3.2,3.3,2.2,3.25,3.0,2.3,3.3,3.12,2.25,3.25,3.0,37,2.37,2.25,3.4,3.2,3.37,3.1,27,2.25,2.13,1.7,1.65,23,0.0,1.7,1.63,2.36,2.23
SC0,2011-04-02,Motherwell,Aberdeen,2,1,H,1,0,H,S McLean,8,6,4,4,7,10,5,8,2,3,0,0,2.25,3.25,3.2,2.1,3.0,3.3,2.2,3.25,3.0,1.9,3.3,3.5,2.25,3.25,3.25,2.25,3.25,2.85,2.38,3.2,3.0,2.2,3.0,3.4,2.38,3.2,3.25,2.3,3.3,3.0,38,2.38,2.26,3.4,3.2,3.4,3.13,29,2.38,2.21,1.67,1.6,22,0.0,1.7,1.61,2.3,2.21
SC0,2011-04-02,Rangers,Dundee United,2,3,A,1,1,D,S Conroy,9,8,6,3,9,11,6,2,1,2,0,0,1.36,4.75,8.0,1.3,4.75,7.75,1.35,4.75,7.0,1.3,4.4,8.5,1.36,4.8,8.0,1.36,4.2,7.5,1.36,4.5,9.0,1.33,4.5,9.0,1.4,4.75,8.5,1.36,4.75,8.5,38,1.41,1.37,4.8,4.56,9.5,8.1,27,1.73,1.66,2.25,2.1,17,-1.25,2.0,1.94,1.96,1.92
SC0,2011-04-02,St Johnstone,Kilmarnock,0,0,D,0,0,D,S Finnie,6,3,1,1,8,7,6,2,1,1,0,0,2.63,3.25,2.63,2.45,3.0,2.7,2.5,3.2,2.6,2.55,3.1,2.55,2.6,3.3,2.62,2.5,3.2,2.55,2.7,3.1,2.7,2.63,3.0,2.63,2.75,3.2,2.75,2.6,3.2,2.7,38,2.76,2.6,3.3,3.16,2.8,2.66,29,2.3,2.18,1.7,1.61,26,0.0,1.95,1.88,2.0,1.91
SC0,2011-04-02,St Mirren,Hamilton,3,1,H,0,1,A,W Collum,4,3,3,2,19,17,3,5,2,1,0,1,2.2,3.25,3.25,2.0,3.1,3.5,2.1,3.25,3.2,2.0,3.2,3.3,2.1,3.3,3.5,2.1,3.25,3.2,2.3,3.1,3.3,2.2,3.0,3.4,2.2,3.2,3.6,2.15,3.25,3.4,38,2.3,2.15,3.39,3.2,3.7,3.36,28,2.5,2.29,1.65,1.56,18,-0.25,1.92,1.85,2.07,2.01
SC0,2011-04-03,Hibernian,Hearts,2,2,D,1,1,D,I Brines,18,7,9,4,12,6,3,6,2,2,0,1,2.9,3.25,2.4,2.7,3.0,2.45,2.6,3.2,2.5,2.7,3.1,2.4,2.7,3.25,2.6,2.55,3.2,2.5,2.8,3.1,2.6,2.88,3.0,2.5,3.0,3.2,2.5,2.75,3.2,2.6,38,3.03,2.81,3.25,3.14,2.63,2.5,29,2.3,2.22,1.65,1.59,26,0.0,2.14,2.03,1.85,1.77
SC0,2011-04-05,St Johnstone,Rangers,0,2,A,0,1,A,C Allan,6,10,5,5,6,9,4,3,2,1,0,0,6.5,4.5,1.44,6.5,4.4,1.37,6.5,4.25,1.4,6.0,3.9,1.45,7.5,4.5,1.4,7.5,4.0,1.4,8.0,4.0,1.44,7.0,4.33,1.4,7.5,4.5,1.44,7.0,4.5,1.4,38,8.0,7.15,4.5,4.18,1.52,1.45,38,1.93,1.81,2.1,1.96,21,1.0,2.15,2.06,1.87,1.8
